"Filename","Vocality","Emotion","Intensity","Statement","Repetition","Speaker","Sex","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"03-01-08-01-01-01-11",1,8,1,1,1,11,"m",34.73434,0.19317557,32.338917,36.07868,41.336075,8.997158,636.27704,804.75287,126.04959,149.00183,0.13799419,1.470371,0.00813665,0.01293544,0.29610476,0.2879681,4.3889413,2.7411258,4.5077643,2.2893898,0.05961618,1.5526611,10.109229,1.3548487,10.908529,0.64464474,5.751844,2.1156342,5.3966913,2.5293045,0.10353527,2.2010522,1.424292,0.5493997,6.3788347,0.8190012,5.9377375,3.59172,18.894428,0.983667,635.8423,0.4722044,1172.1565,0.24472468,-155.20898,-0.50577265,1590.7529,0.20876399,943.7497,0.38247648,-147.30264,-0.5422444,2683.9927,0.14706776,865.83954,0.6737061,-149.58426,-0.5095833,-13.109294,-0.68220836,24.077433,0.45227298,0.09169124,0.43507683,-0.0114533,-0.77958846,0.18213335,0.46101132,22.760284,0.61606884,9.510886,0.9756924,-3.2492201,-5.680726,-7.654444,-2.1886532,-14.71827,25.147615,-0.02495925,0.00842822,0.00880357,2.295082,1.0033445,0.29666665,0.29238483,0.5075,0.47861126,-44.14445
"03-01-08-01-01-02-11",1,8,1,1,2,11,"m",37.09995,0.15910238,36.42831,37.36818,42.19114,5.762829,173.80682,129.58415,26.704987,48.575665,0.16254617,1.4831308,0.00768782,0.01474831,0.34521097,0.33752313,5.3244963,3.5987282,4.5791144,2.5546515,0.08123956,1.7949783,11.533304,1.2209076,10.383223,0.75316983,2.302216,5.328791,2.8773565,4.726857,0.02776422,1.2355434,1.2534978,0.79448867,6.9837413,0.775582,10.644396,0.91233236,23.37006,0.4313628,629.7464,0.42695403,1178.0068,0.22070417,-163.32736,-0.43904403,1636.963,0.23299333,901.1641,0.2496965,-144.7195,-0.5469036,2766.179,0.15437196,844.7646,0.5732161,-146.83958,-0.5176303,-15.431686,-0.677082,26.014843,0.42622036,0.08986056,0.42695183,-0.01254641,-0.850141,0.23221143,0.75701153,23.567759,0.58520794,9.166991,1.092653,-7.328304,-2.2414892,-9.105838,-1.5985246,-13.255575,23.530127,-0.00731944,0.00646131,0.01007415,2.5641026,0.9771987,0.32999998,0.33941123,0.5025,0.47473016,-40.90875
"03-01-08-01-02-01-11",1,8,1,2,1,11,"m",32.903286,0.11324544,30.709171,33.889805,36.141174,5.432003,60.246857,12.986385,41.967926,25.765858,0.2782592,1.4103348,0.00942806,0.02679147,0.5814115,0.5719834,6.1955504,3.9817498,6.8753858,4.7443967,0.13736337,1.5749795,13.005399,1.0890374,11.214125,0.77489364,7.5804367,1.7389362,4.8111544,3.0592594,0.02611815,0.7745025,1.2067736,0.64363,5.709119,0.831655,6.662419,1.338329,21.585058,0.3910145,508.1404,0.53157425,1142.656,0.21918038,-150.58156,-0.54757583,1444.8983,0.23503515,776.74927,0.26351333,-137.08755,-0.63318646,2567.8403,0.1178708,530.37213,0.3563928,-139.67303,-0.5946687,-12.656049,-0.59900314,21.54158,0.3875204,0.09397955,0.40599775,-0.01443592,-1.0596669,0.37985912,0.567515,24.257069,0.5649456,9.167888,0.94445765,2.9461389,6.6715336,-6.7592034,-2.7988887,-16.04933,27.291946,-0.02647103,0.00887186,0.01309167,1.904762,0.64516133,0.53,0.16,0.66333336,0.3993606,-36.157124
"03-01-08-01-02-02-11",1,8,1,2,2,11,"m",35.979088,0.17077184,35.15277,36.977432,40.21982,5.067047,234.43295,10.678139,78.96183,90.554504,0.24888937,1.3069422,0.01383904,0.07528891,0.56378776,0.54994875,5.604606,3.9454787,5.5425596,3.8005118,0.10909096,1.5263739,11.623391,1.0550836,5.3935704,2.036145,1.4286765,9.8570595,0.45274064,30.815445,0.02001529,2.126701,0.83811754,0.75314057,7.668548,0.67007065,9.653256,1.049557,22.890203,0.4083249,535.4308,0.5792184,1166.4568,0.193067,-169.19093,-0.39646596,1489.9783,0.24827354,897.0381,0.34253997,-145.00531,-0.5672816,2536.2705,0.122017,627.0507,0.4076652,-147.17798,-0.5351233,-12.897284,-0.5503851,23.182335,0.33925873,0.09538084,0.42034322,-0.01360593,-0.76855105,0.31962693,0.465237,21.902117,0.58378315,5.843352,1.7767951,-3.030866,-6.7704167,-9.775845,-1.9788407,-8.7224045,19.715221,0.00766416,0.00926471,0.01856946,1.6949152,1.0344828,0.29,0.06480741,0.65,0.41769207,-37.905483
"03-01-08-02-01-01-11",1,8,2,1,1,11,"m",36.998165,0.16097648,36.776077,37.316208,40.694942,3.9188652,82.24213,72.74769,66.32777,136.93471,0.22687541,1.3935606,0.00983729,0.02262334,0.51668924,0.506852,6.2709136,3.7967281,7.3872676,3.5591226,0.11065789,1.5274322,10.826716,1.1717676,8.108878,1.0035161,6.107319,2.136915,1.9572157,7.757981,0.07238448,2.492963,1.4128586,0.81323695,7.167811,0.7001859,7.2369585,1.3014485,21.976084,0.4769594,631.44415,0.45115837,1131.9287,0.25676882,-164.47098,-0.45048007,1623.1095,0.20316562,893.93774,0.4398142,-142.69214,-0.58566916,2742.3533,0.13225096,764.947,0.40359217,-145.02779,-0.5515366,-13.165864,-0.6370485,23.519802,0.4359376,0.08769618,0.44331795,-0.013306,-0.811899,0.31382823,0.47854224,20.100965,0.7191958,5.3202953,1.3508575,-4.011939,-4.7112236,-14.123499,-1.1234612,-15.52184,26.282793,-0.02604605,0.00739515,0.01748483,2.295082,1,0.31,0.3253716,0.5,0.46108565,-38.37605
"03-01-08-02-01-02-11",1,8,2,1,2,11,"m",36.357235,0.2238914,29.419971,39.403534,42.4358,13.015827,115.15496,53.944954,171.92548,98.64667,0.36194417,1.3001394,0.00915355,0.06613935,0.77975845,0.7706049,8.913851,5.999605,9.034882,5.6609344,0.21268004,1.4491534,9.71271,1.2295539,8.243609,0.87911326,3.0231378,4.5201807,1.5938863,10.636294,0.09480877,1.5788901,1.2476529,0.6874742,5.4430785,1.0983927,4.68792,4.3917804,15.252812,1.0412966,621.69507,0.4584008,1037.6844,0.27186212,-154.15921,-0.5359513,1653.8242,0.22380292,717.2293,0.36957654,-133.17775,-0.6695186,2738.747,0.11834479,604.6886,0.37704128,-134.93727,-0.64157754,-12.396505,-0.57862186,21.594769,0.33709598,0.06582528,0.6195824,-0.01587708,-0.8530846,0.565765,0.46879417,17.710546,0.6298253,4.9725404,1.5645219,-4.9122486,-3.645639,-13.485799,-1.4624653,-12.064284,23.310438,-0.02182296,0.0088269,0.01801585,2.9126215,0.660066,0.53999996,0.32,0.6333333,0.42342517,-33.72109
"03-01-08-02-02-01-11",1,8,2,2,1,11,"m",36.73073,0.1751085,35.2551,36.971756,42.136196,6.881096,78.18922,35.600124,114.92962,94.85988,0.3458445,1.3562559,0.00965185,0.0299984,0.80102503,0.7913732,7.9159646,6.0683303,8.18756,5.3913736,0.18801884,1.6317394,10.079489,1.2969625,8.627449,1.0834088,2.572174,6.5089116,2.2313895,7.7449403,0.06495253,1.9990851,1.2886938,0.69535345,5.714457,1.1929796,8.081685,1.9396037,17.49217,0.87910557,569.2296,0.47409505,1262.6925,0.50528574,-167.16931,-0.42845595,1548.2994,0.1952248,761.3237,0.39841166,-137.95856,-0.6273291,2637.3047,0.11156241,562.0588,0.4062437,-140.04056,-0.5951493,-9.787176,-0.6362064,20.452726,0.38508898,0.10273898,0.35516363,-0.0115985,-0.8031674,0.5248998,0.61708605,18.5208,0.7213681,2.8982418,3.6421633,-8.567479,-2.7370176,-11.664124,-1.9982163,-13.221217,23.889538,-0.01543028,0.00671073,0.01973499,1.9672132,1,0.32999998,0.04082483,0.48499998,0.43757856,-33.84131
"03-01-08-02-02-02-11",1,8,2,2,2,11,"m",37.415646,0.18106987,36.74614,39.738228,41.86049,5.1143494,132.79407,88.98096,85.65046,49.950733,0.33818763,1.3669798,0.00921358,0.03910013,0.7743674,0.7651538,8.896654,6.484073,8.415314,6.8262796,0.17891201,1.5300376,8.496076,1.5996085,10.023468,0.9719576,2.901788,5.148526,1.5250534,10.113729,0.05193946,1.8951402,1.1250123,0.67053485,6.956675,0.79637367,7.845268,0.7794454,20.166399,0.3943868,690.6862,0.4375032,1094.7623,0.30118543,-158.80003,-0.4771739,1716.6787,0.21516995,840.6905,0.4944445,-142.39682,-0.5847429,2815.6218,0.10895697,546.1505,0.3181955,-144.07753,-0.5609697,-12.404264,-0.61897916,21.282518,0.3622264,0.07850728,0.5411007,-0.01469236,-0.8247644,0.47110197,0.58068764,16.985819,0.7754984,6.2627416,1.7592064,-5.667572,-3.7944357,-12.174608,-1.5305234,-11.198773,21.509184,-0.00659099,0.00475678,0.04598399,2.9508197,1.3333334,0.22999999,0.22891046,0.39799997,0.4285044,-33.92887
"03-01-01-01-01-01-12",1,1,1,1,1,12,"f",34.95386,0.07077774,33.38665,34.640694,36.891506,3.504856,56.466682,33.966747,20.32195,7.5156093,0.12036053,1.2084992,0.00871982,0.02406067,0.25017557,0.24145573,2.9302187,1.3300102,2.9447825,1.5450498,0.03593644,1.3822663,15.070112,1.1035341,5.195188,1.7162794,8.071306,1.4083856,-0.7346546,-17.817839,0.01494248,1.001831,0.977393,0.7618746,9.101577,0.3799511,10.82901,0.76662785,24.538841,0.3277138,491.61108,0.43521997,1176.5206,0.24890146,-147.56638,-0.5701827,1503.2631,0.18974312,824.01764,0.4831068,-133.7048,-0.63839626,2571.002,0.10938925,728.6136,0.55379796,-136.99637,-0.5913358,-14.431978,-0.5591904,25.211298,0.3633933,0.11996125,0.25246704,-0.01330025,-0.6898121,0.08640606,0.5569025,29.63657,0.46116143,4.2278037,3.0479228,11.588601,1.3783803,-8.832121,-1.7635058,-5.0645747,14.106775,0.0671699,0.00913551,0.00711946,2.2099447,1.4005603,0.256,0.11534297,0.3633333,0.44570792,-47.468292
"03-01-01-01-01-02-12",1,1,1,1,2,12,"f",34.442047,0.06626968,32.564133,34.08968,36.3967,3.8325691,52.2154,37.76068,24.147772,7.8702793,0.11848544,1.1887214,0.00764547,0.02485768,0.24192944,0.23428397,3.1664808,1.5684135,3.1157072,1.4030044,0.03187654,1.34778,13.694859,1.2466898,5.233849,1.6705246,8.96087,1.2665395,1.5059959,7.8745747,0.0170036,0.91619444,1.0303149,0.67014873,8.92535,0.3869522,9.48044,0.8300507,23.871597,0.30001876,489.5705,0.4331087,1187.0825,0.23414098,-141.88579,-0.61809236,1521.4178,0.19099544,835.0017,0.43951604,-131.36674,-0.653083,2577.0525,0.11432345,734.5458,0.47828156,-134.47159,-0.60790926,-15.375972,-0.45696017,26.596964,0.28700826,0.09626842,0.4616417,-0.01219189,-0.7367579,0.07527266,0.5274794,29.891056,0.41694197,5.472406,2.1969047,12.738027,1.1474804,-3.2656417,-4.9063253,-2.6238434,11.075026,0.0589507,0.00956402,0.00510968,2.5568182,0.86455333,0.43666667,0.2719477,0.5225,0.4701263,-47.921764
"03-01-01-01-02-01-12",1,1,1,2,1,12,"f",34.029724,0.06666353,32.094753,33.289494,35.958027,3.8632736,25.058044,21.743761,20.570086,10.099332,0.15126985,1.2223023,0.0122979,0.0275653,0.32822168,0.31592378,3.5260158,1.5322247,2.9740238,1.456355,0.03913572,1.4230312,14.816369,1.0795661,5.404265,2.0327392,8.298613,1.5639677,3.175536,4.372483,0.01246899,1.0667747,0.8731499,0.74613714,8.996278,0.37968117,7.4435883,0.8352945,22.662354,0.38621613,501.3663,0.45894435,1135.4219,0.24157098,-128.86055,-0.71393806,1487.4283,0.17132607,802.5494,0.43915,-126.59566,-0.6934814,2551.442,0.11679359,649.78394,0.32486346,-129.61252,-0.6487471,-14.063678,-0.45736334,25.333273,0.29405636,0.10993909,0.30217272,-0.01259662,-0.6307443,0.09185659,0.5827112,29.488577,0.41537237,4.5493927,2.51608,10.520096,1.6992002,-5.243242,-3.176266,-4.1730976,13.639062,0.05147893,0.00823076,0.00314849,1.9498608,0.84745765,0.47666666,0.3662725,0.6766666,0.40876505,-45.193012
"03-01-01-01-02-02-12",1,1,1,2,2,12,"f",33.782948,0.05964265,32.158627,33.277916,35.43414,3.2755127,20.135475,17.709084,15.185631,6.0910835,0.14059249,1.1667024,0.00649131,0.02407161,0.2918085,0.28531718,2.2367225,1.2948928,2.5619657,1.2339437,0.03250768,1.3937287,13.621453,1.2602054,8.059134,1.2305154,7.059377,1.764447,3.060099,5.204496,0.01234596,0.99786526,0.7615838,0.7208671,9.049508,0.42431334,5.0233326,1.1064131,22.75665,0.35616523,501.8626,0.5058551,1109.6982,0.3124045,-128.2921,-0.7188948,1506.5581,0.21937656,792.7654,0.5539177,-124.48321,-0.7100597,2571.3306,0.1267782,647.7576,0.43667272,-127.896805,-0.65896624,-14.113521,-0.4481401,24.484856,0.29632017,0.11267944,0.29890102,-0.01441503,-0.64548117,0.07428562,0.5828662,28.543278,0.49054995,6.131518,2.0133243,9.56056,1.7545279,-6.7959566,-2.798338,-5.514909,14.427093,0.04015782,0.01006797,0.00266522,1.9337018,0.84033614,0.4933333,0.11897712,0.66999996,0.40472212,-46.417492
"03-01-02-01-01-01-12",1,2,1,1,1,12,"f",35.373184,0.08071197,33.40403,34.738445,38.15809,4.754059,87.86355,61.40807,20.420097,9.961117,0.13641463,1.1202997,0.00634667,0.07329123,0.2768561,0.27050942,3.2093053,1.6609386,2.959343,1.4383006,0.03818766,1.2763988,13.463337,1.2583048,4.8273726,1.7189726,6.6059413,1.7664331,-0.18119262,-71.25655,0.01593729,1.1690618,0.97572577,0.88007855,9.045348,0.4599584,10.688255,0.76563853,21.54323,0.42932668,516.5871,0.469463,1245.0376,0.30215237,-143.81245,-0.58738065,1525.4006,0.20659867,834.86646,0.37598407,-129.11743,-0.6597458,2574.7375,0.12199132,770.0345,0.36287537,-132.2794,-0.6133302,-13.902211,-0.5698724,25.41176,0.33269352,0.08393117,0.42011642,-0.00944301,-1.0822312,0.08227042,0.565384,27.966848,0.46787262,4.428926,2.5673628,8.43624,1.9478766,-4.568462,-3.5281675,-2.5424266,10.446121,0.06385055,0.00868019,0.00979934,2.3316064,1.312336,0.294,0.12690152,0.436,0.46761522,-46.69386
"03-01-02-01-01-02-12",1,2,1,1,2,12,"f",35.289062,0.08308955,33.128292,34.375256,38.11688,4.9885864,69.111206,75.44742,22.02974,10.545852,0.12068535,1.0915875,0.01294076,0.05062212,0.22210187,0.2091611,2.6190007,1.9193299,2.6838512,1.5855247,0.03170888,1.3743259,15.818163,0.8975619,4.0329256,2.0823743,7.6960926,1.3349848,0.78083324,15.801071,0.01509496,0.9976363,0.9098531,0.7876432,9.507382,0.36471543,10.648909,0.7032252,22.449018,0.40063447,525.3415,0.4851178,1160.3572,0.2321048,-149.02689,-0.55021596,1516.6401,0.21345049,812.99457,0.37159398,-136.06914,-0.6191504,2550.7495,0.12739854,720.133,0.40586734,-139.18196,-0.57430965,-13.931319,-0.5468851,25.937511,0.30319428,0.08906582,0.38881952,-0.00898094,-1.0777134,0.07343373,0.62617886,29.014456,0.4580362,4.053671,2.6638408,8.3390255,1.7175817,-6.1297746,-2.6764848,-4.692929,12.504048,0.05555477,0.00643059,0.00891136,2.9255319,1.3513514,0.258,0.12765577,0.38333333,0.44835502,-48.347034
"03-01-02-01-02-01-12",1,2,1,2,1,12,"f",34.64436,0.07151492,33.218685,34.57866,36.2449,3.0262146,77.76316,68.0638,20.73752,5.7635794,0.13578166,1.1442227,0.00732851,0.05273364,0.28309646,0.27576795,2.600255,1.3974136,2.4412172,1.3759245,0.0354238,1.3167267,12.798145,1.494124,5.2863975,2.0233965,6.866389,1.6341689,2.9684253,4.281572,0.01607886,1.5018119,0.9016843,0.8171435,9.691186,0.35662746,9.75427,0.66092247,22.637112,0.33019134,503.34503,0.44184113,1156.3491,0.22634749,-134.96709,-0.65845627,1504.9524,0.18067813,867.3522,0.49454057,-129.64656,-0.6598573,2552.41,0.12106757,684.89233,0.30417398,-132.177,-0.62352234,-15.334314,-0.41327438,25.450584,0.27206978,0.12094252,0.25101358,-0.01320693,-0.66050863,0.080688,0.5185201,31.216553,0.42789623,4.520236,2.5120294,11.237751,1.2781099,-3.5732136,-4.111146,-1.7541039,10.417707,0.06785779,0.01175146,0.00638167,2.393617,1.0810812,0.36249998,0.15335824,0.53749996,0.43193603,-45.85217
"03-01-02-01-02-02-12",1,2,1,2,2,12,"f",34.6223,0.07316206,32.714397,33.842953,37.37409,4.659691,22.79815,7.1338243,11.66836,3.075681,0.13156264,1.115113,0.01101347,0.03520992,0.27646515,0.26545167,2.5343254,1.4180739,2.4808357,1.9663086,0.03301733,1.4182748,13.250942,1.2940168,5.625297,1.6424533,7.430547,1.6963865,1.3923148,9.664376,0.0114925,0.7980562,0.9517186,0.82693917,9.48525,0.34742895,9.7916355,0.6772082,21.670477,0.367613,550.56305,0.5166657,1075.4493,0.27057016,-137.78714,-0.6449262,1579.5256,0.22845006,733.8145,0.44301745,-128.52133,-0.6789277,2618.2605,0.1515329,662.4443,0.44497412,-130.94301,-0.64310515,-14.563167,-0.43873048,24.547083,0.3207775,0.11552158,0.26816642,-0.01214065,-0.7856436,0.07862585,0.5673414,28.503706,0.5148106,4.8592668,2.2426724,12.565122,1.259615,-4.2100315,-3.9394555,-2.617684,10.17959,0.0669636,0.00772217,0.0028835,2.4590166,0.55401665,0.71999997,0.25,0.70666665,0.3866379,-46.568424
"03-01-02-02-01-01-12",1,2,2,1,1,12,"f",35.110424,0.06570669,32.749367,35.334686,37.049362,4.2999954,17.224392,6.6186523,31.349144,10.842061,0.11215612,1.0997704,0.00864238,0.06115232,0.21967953,0.21103716,2.9295585,1.4879937,2.2733607,1.2079026,0.03000509,1.2773117,13.034708,1.3105358,4.353341,2.012962,7.286106,1.6606579,1.1228966,11.510001,0.01565292,0.9443834,1.0696641,0.7472925,10.021321,0.31285933,9.784589,0.7472453,22.462502,0.3319486,573.15,0.49787283,1260.979,0.27080137,-147.82817,-0.55381143,1601.1249,0.21291533,823.08057,0.37448692,-133.39684,-0.6225687,2647.6323,0.137472,820.564,0.4467145,-135.94737,-0.58695316,-16.107172,-0.47382084,26.635365,0.29873115,0.09418214,0.3696934,-0.01032878,-0.9742536,0.06489821,0.59087443,28.762472,0.43460825,6.793926,1.5252761,13.82715,1.1260525,-3.4604611,-4.6382294,-1.5682932,10.550659,0.07686596,0.01219507,0.00974145,2.5252526,1.534527,0.24166666,0.11305112,0.33285713,0.43067104,-47.819584
"03-01-02-02-01-02-12",1,2,2,1,2,12,"f",34.572403,0.07609607,31.80174,34.473633,36.94343,5.141691,51.501976,64.94464,34.068905,9.142767,0.11121033,1.159425,0.01135538,0.04411431,0.2012601,0.18990473,3.2766225,1.7290082,2.9468486,1.7388235,0.03159896,1.3624257,16.007116,0.9539554,5.465713,1.780203,9.737548,1.1952963,1.2755798,9.218695,0.01782544,1.0596839,0.99782795,0.77640873,9.313327,0.36093858,9.821611,0.75498784,23.70883,0.32390642,527.83673,0.44401604,1233.8417,0.20921901,-148.34157,-0.55007374,1593.6938,0.22105293,826.21094,0.46172202,-137.29254,-0.5963748,2642.2134,0.11011334,791.8569,0.40805718,-139.68723,-0.56286764,-17.84846,-0.50348127,28.38924,0.34109712,0.07189769,0.61487675,-0.01221121,-1.0026429,0.07321595,0.60274005,30.762499,0.38288128,8.420784,1.4580909,15.799571,0.9634745,-3.4763782,-3.9735496,-4.3136053,12.038516,0.06152762,0.00655055,0.00818172,2.6595745,1.347709,0.262,0.05381449,0.45599997,0.4494708,-47.41429
"03-01-02-02-02-01-12",1,2,2,2,1,12,"f",35.796116,0.08686011,33.486973,35.441917,38.881096,5.394123,16.769472,12.468433,28.494781,8.490837,0.12836882,1.1527635,0.01133326,0.04059189,0.2540691,0.24273583,2.2640765,1.1871476,2.822106,2.0919318,0.03353865,1.4200583,13.905069,1.1754918,6.2984858,1.3032858,4.8028193,2.5773537,0.06720471,197.33585,0.01266932,1.3079444,0.8257847,0.9021623,9.91293,0.3557112,10.645472,0.4487255,21.560568,0.31274837,486.88593,0.5580894,1137.198,0.25238505,-148.96169,-0.5563907,1492.0972,0.20594482,763.78284,0.38775617,-131.15985,-0.64857924,2567.1807,0.12591428,606.1697,0.45162168,-133.66542,-0.6117458,-14.542501,-0.46323234,25.291159,0.31018165,0.11145291,0.20170175,-0.01174306,-0.69889134,0.07561147,0.6350296,27.816435,0.523126,5.9228263,1.64608,10.24871,1.6108179,-7.1641293,-2.2472086,-4.4968038,12.961185,0.05312183,0.00581419,0.00692873,1.8817204,1.0899183,0.3525,0.16068214,0.53999996,0.43462625,-46.13354
"03-01-02-02-02-02-12",1,2,2,2,2,12,"f",34.5563,0.08230428,31.782753,35.27998,37.388058,5.6053047,19.77812,2.8469603,21.715153,11.582416,0.12442571,1.0801716,0.00879402,0.07306721,0.26144692,0.2526529,2.3490164,1.272774,2.6139219,1.8042508,0.03308106,1.3902415,13.534334,1.2355021,6.8503237,1.465309,4.403142,2.9395287,-1.3555268,-11.403598,0.01777311,1.4668051,0.92266166,0.86600745,8.662325,0.52549434,8.774342,0.70091873,22.221127,0.44434553,564.0355,0.5518376,1078.662,0.33401608,-142.40877,-0.5937879,1558.6274,0.23399796,759.8382,0.36598378,-126.78077,-0.6806277,2682.5151,0.15872025,626.2124,0.5744736,-129.77774,-0.63682836,-16.204279,-0.50718045,26.33731,0.35414127,0.10191607,0.40093145,-0.012189,-0.8035421,0.07477069,0.60275745,27.057308,0.5562042,9.031066,1.26209,11.265981,1.4612997,-7.1281757,-2.8913968,-2.8110528,10.951245,0.08273828,0.00725844,0.00386264,2.110818,0.80213904,0.5133333,0.04189935,0.53249997,0.44768155,-46.71586
"03-01-03-01-01-01-12",1,3,1,1,1,12,"f",35.892307,0.09087484,34.287075,35.377945,38.762966,4.475891,55.884766,27.83863,13.966275,6.055157,0.2641824,1.2402216,0.01335807,0.06744605,0.57282436,0.5594663,6.976692,3.0882459,6.034209,3.528404,0.09828942,1.3912315,12.62942,1.1325316,-4.1314607,-2.5425148,7.36783,1.7045047,-3.6673768,-3.6520462,0.01635286,0.93466866,1.1016259,0.65068287,8.06704,0.40092114,6.477359,1.4230924,13.490297,0.589465,490.11966,0.4059655,1099.0824,0.17013511,-132.31076,-0.6981875,1483.3806,0.16480914,821.5633,0.3563896,-123.47982,-0.7337182,2518.2505,0.09976158,640.9388,0.3604202,-124.75288,-0.7120826,-8.762514,-0.68388826,17.818476,0.32499883,0.08208263,0.63306093,-0.00993711,-0.93331414,0.2248693,0.5828889,25.969255,0.4295378,-8.5579605,-1.3644148,12.211944,1.3900254,-12.471288,-1.2074665,-0.29908746,9.692606,0.06088821,0.013372,0.01085665,2.1680217,0.82417583,0.49666667,0.49032867,0.52,0.4622229,-39.966713
"03-01-03-01-01-02-12",1,3,1,1,2,12,"f",35.74604,0.10155864,32.610054,35.28095,39.01346,6.403404,104.946045,129.35533,26.975376,7.737721,0.2708868,1.2421628,0.01441459,0.045849,0.59104806,0.57663345,6.264449,3.049552,5.7820287,3.1786282,0.10444915,1.4194583,14.151453,0.9758174,-2.4382381,-4.6643004,7.47949,1.6688445,-0.6350778,-23.686989,0.01553447,1.1847191,0.9836829,0.6217414,7.8037515,0.4257679,5.37972,1.8728844,13.741118,0.5558865,494.3951,0.3810864,1094.7365,0.2011976,-136.04535,-0.6634169,1499.8844,0.16860998,825.117,0.46742874,-122.91317,-0.74372715,2532.4717,0.09827434,638.7968,0.4297881,-124.92956,-0.71124554,-8.65886,-0.7233709,18.408522,0.32506794,0.04664134,0.9087928,-0.01061662,-0.86309123,0.23884068,0.614637,26.624384,0.40380454,-7.983992,-1.6450201,10.438186,1.6678067,-10.896603,-1.4685928,-3.6416206,13.156657,0.03105776,0.01195721,0.01079451,2.1505377,0.8174387,0.5,0.5020624,0.525,0.46273643,-39.53016
